Project_ID;Organization;Short_project_description;Year_technical_go_live;Organisation_profile;Business_domain;Development_method;Primary_programming_language;Development_class;Functional_size_FP;Actual_duration_months;Actual_cost_EUR;Actual_effort_hours;Defects_process;Defects_first_month;Stakeholder_satisfaction_process;Stakeholder Satisfaction - Product;Perceived_value_overall;Release_based_working;Once_only_project;Multi_application_release;Phased_project;Dependencies_with_other_applications;Single_application;Migration_project;Problems_with_external_supplier;Security_related_project;Package_of_the_shelf;Package_with_customization;Steady_heartbeat;Fixed_experienced_team;Many_team_changes_unexperienced_team;Legacy_application;Technology_driven_project;Rules_and_regulations_driven_project;Business_driven_project;Pilot_or_proof_of_concept
375;Beltel;"Maintenance and enhancements project on an existing CRM application (Divine); fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; CRM Application Hardening (Security)";2014;Telecommunications;Client and Account Management;Plan-driven;;Major Enhancement (25-75% new);61;6,93;181.483;;5;;;;;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0
489;Beltel;"New functionality and enhancements project on a new mobile app; fixed price based on pre-project proposal; projectteam with members in Belgium; Customer App: My Base V1.5 - frontend supplier part";2016;Telecommunications;Internet & Mobile;Scrum;;Major Enhancement (25-75% new);156;10,25;317.187;;5;;;;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
356;Beltel;"Maintenance and enhancements project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Customer Experience Quick Wins";2014;Telecommunications;Client and Account Management;Plan-driven;;New Development;32;6,18;47.880;;6;;;;;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
376;Beltel;"Enhancements project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Remove SMS Camel Parameters";2014;Telecommunications;Client and Account Management;Plan-driven;;New Development;5;2,92;9.290;;6;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
449;Beltel;"Sub-project of a large implementation of a new Campaign Management system in the CX department (Customer Experience). Plan-driven development approach. Globally distributed team: Project Manager, Business Analyst, Main Developer, Testers onsite, developers offsite (India). High management attention due to regular budget and schedule overrun. Project suffered from a bad imago in Telecom organisation due to ongoing problems and many defects; Implement Campaign Management Tool";2016;Telecommunications;Client and Account Management;Plan-driven;;Minor Enhancement (5-25% new);25;9,14;25.000;;6;;;;;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
378;Beltel;"New functionality and enhancements project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; MMS Viewer Octopus";2014;Telecommunications;Client and Account Management;Plan-driven;;New Development;147;9,37;158.690;;7;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
450;Beltel;"Enhancements project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; SEPA DD - TechM development + PCR1";2016;Telecommunications;Client and Account Management;Plan-driven;;Minor Enhancement (5-25% new);69;8,64;52.650;;7;;;;;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
380;Beltel;"Maintenance and enhancements project on an existing CRM application (Divine); fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Improve CRM Application Sales Order Tracking Tool";2014;Telecommunications;Client and Account Management;Plan-driven;;Major Enhancement (25-75% new);22;9,20;69.761;;7;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
481;Beltel;"Maintenance project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Flexible promo catalogue";2016;Telecommunications;Billing;Scrum;;Minor Enhancement (5-25% new);8;4,96;4.041;31;8;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
92;Bank B;Integration Other Bank's customers - CRM;2010;Banking;Savings & Loans;Plan-driven;JAVA;New Development;83;11,10;257.400;;8;;;;;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0
327;Beltel;"New and enhanced functionality project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; New Prepaid Termination Process";2013;Telecommunications;Client and Account Management;Plan-driven;JAVA;New Development;31;26,84;235.000;;8;;;;;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
115;Bank B;Maintenance and new functionality release on one application RGS PLC Part 1 and 2;2011;Banking;Payments;Plan-driven;COBOL;Minor Enhancement (5-25% new);202;6,37;688.589;;9;;;;;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
458;Beltel;"New functionality and enhancements project on an existing data warehouse application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium; DWH 2015-R8 (Sprint 23)";2016;Telecommunications;Data Warehouse & BI;Scrum;;Minor Enhancement (5-25% new);75;8,15;30.000;;9;;;;;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
357;Beltel;"Maintenance and enhancements project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Changes Invoices";2013;Telecommunications;Billing;Plan-driven;JAVA;Major Enhancement (25-75% new);51;17,09;324.000;;9;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
226;Bank A;"Maintenance and new functionality project on an existing client and accountmanagement application; a.o. interface with existing mortgage application";2010;Banking;Client and Account Management;Plan-driven;JAVA;New Development;148;11,73;443.610;;10;;;;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
332;Bank A;"Maintenance and enhancements project on an existing payments application; SAM Foreign Currency Intraday Reporting";2011;Banking;Payments;Plan-driven;COBOL;Minor Enhancement (5-25% new);112;7,83;248.700;;10;;;;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0
107;Bank B;Realization External Payments Account;2011;Banking;Payments;Plan-driven;COBOL;Major Enhancement (25-75% new);122;4,80;375.950;;10;;;;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
124;Bank B;Maintenance and new functionality release on one application CRMi 19;2011;Banking;Organization;Plan-driven;FOCUS;Major Enhancement (25-75% new);65;3,30;259.144;;10;;;;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
207;Bank A;"Maintenance and new functionality project on an existing client and accountmanagement application; phased project; Implementation Record Retention Phase 2";2011;Banking;Client and Account Management;Plan-driven;JAVA;Major Enhancement (25-75% new);163;25,90;783.840;;10;;;;;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
383;Beltel;"Maintenance and enhancements project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; DIS-Replacement Change Request 7 and 8";2014;Telecommunications;Client and Account Management;Plan-driven;;New Development;12;9,60;31.595;2.350;11;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
94;Bank B;Maintenance and new functionality release on one application ProFire4;2010;Banking;Organization;Plan-driven;4th Generation;New Development;61;10,57;323.633;;11;;;;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
125;Bank B;Renewal Search Engine Webapplication;2011;Banking;Organization;Plan-driven;.NET;Major Enhancement (25-75% new);100;8,07;290.266;;11;;;;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
101;Bank B;Maintenance and new functionality release on one application CRM IVO 2A plus;2011;Banking;Payments;Plan-driven;COBOL;Minor Enhancement (5-25% new);48;12,61;274.500;;12;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;Bank B;ROH Calculation Tools 6.0;2011;Banking;Finance & Risk;Plan-driven;.NET;Minor Enhancement (5-25% new);93;6,00;265.122;;13;;;;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
195;Bank A;"New functionality release on an existing (new) application for advisory to customers in the Bank's internet environment; New Functionalities (R4)";2011;Banking;Internet & Mobile;Plan-driven;JAVA;Minor Enhancement (5-25% new);228;7,72;219.820;;13;;;;;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0
228;Bank A;"Maintenance and new functionality project on an existing internet application; part of a large customer migration program; Savings Private Banking Internet Workpackage";2011;Banking;Internet & Mobile;Plan-driven;JAVA;Minor Enhancement (5-25% new);58;6,00;146.160;;13;;;;;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0
232;Bank A;"Maintenance and new functionality project on an existing savings and loans application; Savings Migration Functionality";2011;Banking;Savings & Loans;Plan-driven;JAVA;Minor Enhancement (5-25% new);101;18,84;1.712.510;;13;;;;;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0
442;Beltel;"New functionality and enhancements project on a new web application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Mobile website on AEM";2015;Telecommunications;Internet & Mobile;Scrum;;Minor Enhancement (5-25% new);190;3,38;59.988;;13;;;;;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
461;Beltel;"Enhancements project on an existing CRM application; rules and regulations driven; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; SEPA DD - frontend supplier Development";2016;Telecommunications;Client and Account Management;Scrum;;Minor Enhancement (5-25% new);35;10,06;44.866;;13;;;;;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0
470;Beltel;"Migration project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; B2B Cloud migration to Synchronoss";2016;Telecommunications;Client and Account Management;Scrum;;Minor Enhancement (5-25% new);16;4,99;99.372;;14;;;;;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0
471;Beltel;"Migration project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; B2C Cloud migration - SSO (Funambol)";2016;Telecommunications;Client and Account Management;Scrum;;Major Enhancement (25-75% new);117;4,99;118.050;;14;;;;;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0
141;Bank A;"Maintenance on existing application; CSRF (Counter Measures)";2010;Banking;Internet & Mobile;Plan-driven;.NET;New Development;20;12,69;261.900;;16;;;;;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0
188;Bank A;New functionality on Help with Filling Out Taks Form in the Bank's internet environment;2011;Banking;Internet & Mobile;Scrum;JAVA;New Development;25;4,27;134.316;;16;;;;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
52;Bank B;Replavement PEGA SEPA DD;2011;Banking;Payments;Plan-driven;.NET;New Development;65;4,19;556.733;;17;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
479;Beltel;"Enhancements project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; FMS Rateplans";2016;Telecommunications;Billing;Scrum;;Minor Enhancement (5-25% new);42;8,15;20.584;;17;;;;;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
353;Beltel;"Maintenance and enhancements project on an existing CRM application; the CRM application (Divine) showed many defects, due to frequent and long-lasting non-availability and bad reliability;  fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Divine Archival Solution - CRM Part";2014;Telecommunications;Client and Account Management;Plan-driven;;Minor Enhancement (5-25% new);100;6,97;364.549;;18;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
148;Bank A;"Enhancements and new functionality release on an existing callcenter application; sub-project of a large customer migration program; part OV";2010;Banking;Call Center Solutions;Plan-driven;COBOL;Minor Enhancement (5-25% new);59;5,39;170.800;;19;;;;;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
385;Beltel;"Maintenance and enhancements project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Bill Shock Notifications";2014;Telecommunications;Billing;Plan-driven;;Major Enhancement (25-75% new);201;5,55;321.470;;19;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
451;Beltel;"Enhancements project on an existing mobile app; part of a (phased) program; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; My BASE app v1.5 phase 1";2016;Telecommunications;Internet & Mobile;Scrum;;Major Enhancement (25-75% new);147;5,65;113.095;;19;;;;;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
455;Beltel;"New functionality project on a new application; part of a (phased) program; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium, India and Portugal; OMS - Sales portal phase 2 for Dealers (Sales overview, login, add/remove services) - Backend";2016;Telecommunications;Billing;Scrum;;Major Enhancement (25-75% new);151;10,06;109.000;;19;;;;;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
109;Bank B;Cockpits Business Objects;2011;Banking;Organization;Scrum;CLIPPER;New Development;394;6,53;442.044;;20;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
135;Bank A;"Maintenance and new functionality related to security in internet environment; PSD Internet Security";2009;Banking;Internet & Mobile;Plan-driven;.NET;Minor Enhancement (5-25% new);130;8,70;542.100;;20;;;;;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0
264;Bank A;"Maintenance and new functionality project on an existing client and accountmanagement application; part of a large customer migration program; rules and regulations driven project; Private Banking Basel II";2011;Banking;Client and Account Management;Plan-driven;JAVA;Minor Enhancement (5-25% new);106;7,14;265.650;;20;;;;;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0
453;Beltel;"New functionality project on a new application; part of a (phased) program; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium, India and Portugal; OMS - Add/Remove Services - Backend";2016;Telecommunications;Billing;Scrum;;Major Enhancement (25-75% new);126;10,06;142.000;;20;;;;;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
227;Bank A;"New functionality project on an existing internet application; Name-Number Check in Internet Banking";2011;Banking;Internet & Mobile;Plan-driven;.NET;New Development;150;10,59;249.060;;21;;;;;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0
102;Bank B;Maintenance and new functionality release on one application Realisation eZeZa;2010;Banking;Client and Account Management;Scrum;JAVA;New Development;54;4,61;932.144;;21;;;;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
487;Beltel;"New functionality project on a new mobile app; fixed price based on pre-project proposal; projectteam with members in Belgium; Payer App - frontend supplier part part";2016;Telecommunications;Internet & Mobile;Scrum;;New Development;335;10,25;71.393;;21;;;;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
472;Beltel;"New functionality project on a new mobile app; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Payer App - Appstrakt part";2016;Telecommunications;Internet & Mobile;Scrum;;Major Enhancement (25-75% new);55;10,25;70.931;;21;;;;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
386;Beltel;"New functionality project on an new campaign management application; part of a (phased) program;  fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Campaign Management";2014;Telecommunications;Data Warehouse & BI;Plan-driven;;Conversion (<5% new);20;5,23;16.517;;21;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
275;Bank A;"Maintenance and new functionality project on an existing internet application; part of a phased program; Procuration 2 Phase 3";2011;Banking;Internet & Mobile;Plan-driven;JAVA;New Development;62;3,80;181.610;;23;;;;;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
210;Bank A;"Maintenance and new functionality project on an existing callcenter application; Multi-Channel Forms R0";2011;Banking;Call Center Solutions;RUP;JAVA;Minor Enhancement (5-25% new);167;15,11;2.011.090;;23;;;;;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
67;Bank B;BML Risk Management RMT;2010;Banking;Organization;Plan-driven;SQL;Major Enhancement (25-75% new);531;4,00;381.956;;23;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
387;Beltel;"New functionality project on a new CRM application; part of a (phased) program; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; One Screen Phase 1 (Release 1)";2014;Telecommunications;Client and Account Management;Plan-driven;;Major Enhancement (25-75% new);124;10,81;248.023;;24;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
54;Bank B;Extended Duration Treasury Vanguard - EDV Renewal Investment Research;2009;Banking;Savings & Loans;Plan-driven;.NET;Minor Enhancement (5-25% new);497;4,00;312.789;;25;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
262;Bank A;"Maintenance and new functionality project on an existing savings application; VIA Savings";2011;Banking;Savings & Loans;Plan-driven;JAVA;Minor Enhancement (5-25% new);258;14,04;647.150;;25;;;;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
265;Bank A;"Maintenance and new functionality project on an existing internet application; IFM Internet Banking Functionality";2011;Banking;Internet & Mobile;Plan-driven;JAVA;Conversion (<5% new);83;6,43;227.380;;25;;;;;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
73;Bank B;Yearly Work 2010 on one application;2011;Banking;Payments;Plan-driven;COBOL;New Development;126;7,52;663.678;;26;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
126;Bank A;"Migration project including payments functionality (iDeal); part of a large migration program";2008;Banking;Internet & Mobile;Plan-driven;.NET;Minor Enhancement (5-25% new);36;13,61;160.000;;26;;;;;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0
271;Bank A;"New functionality project on an existing mortgage application; part of a large morgage renewal program; Mortgage Management Information";2011;Banking;Data Warehouse & BI;Plan-driven;JAVA;Conversion (<5% new);165;3,97;149.000;;26;;;;;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
129;Bank A;"Enhancements and new functionality in internet environment; Euronext - Multi Decimal Pricing";2008;Banking;Internet & Mobile;Plan-driven;.NET;Minor Enhancement (5-25% new);122;5,17;250.700;33;27;;;;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
127;Bank A;Enhancements and new functionality related to security issues in the Bank's internet environment, prevention of security issues;2008;Banking;Internet & Mobile;Plan-driven;.NET;Major Enhancement (25-75% new);249;11,15;940.000;;27;;;;;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0
11;Bank B;Return 9-digit Accountnumber;2009;Banking;Payments;Plan-driven;COBOL;Major Enhancement (25-75% new);183;11,06;387.550;;27;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
237;Bank A;"Maintenance project on an existing internet application; Solve Critical Batch Problems";2011;Banking;Internet & Mobile;Plan-driven;JAVA;Major Enhancement (25-75% new);91;18,76;285.090;;27;;;;;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
417;Beltel;"New functionality and enhancements project on an existing data warehouse application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium; Commercial Performance Management";2015;Telecommunications;Data Warehouse & BI;Plan-driven;;Major Enhancement (25-75% new);773;19,45;179.815;;27;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
98;Bank B;Maintenance and new functionality release on one application ORV Phase 3;2011;Banking;Client and Account Management;Scrum;JAVA;New Development;306;6,47;776.278;106;30;;;;;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
251;Bank A;"Maintenance and new functionality project on an existing savings application; BSH Long Term R2B Savings & Loans";2011;Banking;Savings & Loans;Plan-driven;JAVA;Major Enhancement (25-75% new);298;14,06;719.020;;30;;;;;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
100;Bank B;Build new functionality for Self Service;2011;Banking;Client and Account Management;Scrum;JAVA;Major Enhancement (25-75% new);396;12,22;895.089;827;32;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139;Bank A;New functionality on electronic application of login-codes in internet environment;2010;Banking;Internet & Mobile;Plan-driven;.NET;Minor Enhancement (5-25% new);173;10,95;523.420;;32;;;;;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0
336;Bank A;"Maintenance and enhancements project on an existing payments application; Agent Racing Chartal Functionality";2011;Banking;Payments;Plan-driven;COBOL;Major Enhancement (25-75% new);174;5,25;323.020;;32;;;;;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0
222;Bank A;"Maintenance and new functionality project on an client and accountmanagement  application; Rules and regulations driven project; Basel ll Rules & Regulations";2011;Banking;Client and Account Management;Plan-driven;JAVA;New Development;33;8,68;486.000;;34;;;;;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
408;Beltel;"New functionality and enhancements project on an existing data warehouse application; fixed price based on pre-project proposal; build and test performed by Indian supplier )onsite in Belgium) with strategic outsourcing agreement with Beltel; Customer Lifetime Value";2015;Telecommunications;Data Warehouse & BI;Plan-driven;;New Development;528;19,78;293.441;;35;;;;;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
317;Beltel;"New functionality project on a new data warehouse application in a CRM domain; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; part of a large (phased) program; Customer Lifetime Value";2012;Telecommunications;Data Warehouse & BI;Plan-driven;JAVA;Major Enhancement (25-75% new);528;19,85;297.000;;35;;;;;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
140;Bank A;"Security driven enhancements in internet environment related to emergency measures as a follow-up of security treaths (man in the browser); part 1 of a larger project";2010;Banking;Internet & Mobile;Plan-driven;.NET;Major Enhancement (25-75% new);118;18,26;657.000;;36;;;;;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0
